in s,C1 in V
-1.6248E-06,2.31025E+00
-1.6244E-06,2.31025E+00
-1.6240E-06,2.28584E+00
-1.6236E-06,2.30537E+00
-1.6232E-06,2.30049E+00
-1.6228E-06,2.31025E+00
-1.6224E-06,2.29561E+00
-1.6220E-06,2.30537E+00
-1.6216E-06,2.31025E+00
-1.6212E-06,2.29561E+00
-1.6208E-06,2.29561E+00
-1.6204E-06,2.30049E+00
-1.6200E-06,2.31514E+00
-1.6196E-06,2.30049E+00
-1.6192E-06,2.30537E+00
-1.6188E-06,2.31025E+00
-1.6184E-06,2.29561E+00
-1.6180E-06,2.29072E+00
-1.6176E-06,2.29561E+00
-1.6172E-06,2.30537E+00
-1.6168E-06,2.30537E+00
-1.6164E-06,2.29072E+00
-1.6160E-06,2.29561E+00
-1.6156E-06,2.31025E+00
-1.6152E-06,2.29561E+00
-1.6148E-06,2.31025E+00
-1.6144E-06,2.29561E+00
-1.6140E-06,2.30537E+00
-1.6136E-06,2.27607E+00
-1.6132E-06,2.30537E+00
-1.6128E-06,2.29072E+00
-1.6124E-06,2.29561E+00
-1.6120E-06,2.29561E+00
-1.6116E-06,2.31514E+00
-1.6112E-06,2.30049E+00
-1.6108E-06,2.29561E+00
-1.6104E-06,2.29561E+00
-1.6100E-06,2.29072E+00
-1.6096E-06,2.29561E+00
-1.6092E-06,2.30049E+00
-1.6088E-06,2.29072E+00
-1.6084E-06,2.29561E+00
-1.6080E-06,2.30049E+00
-1.6076E-06,2.29072E+00
-1.6072E-06,2.31025E+00
-1.6068E-06,2.29561E+00
-1.6064E-06,2.29561E+00
-1.6060E-06,2.29072E+00
-1.6056E-06,2.29561E+00
-1.6052E-06,2.29072E+00
-1.6048E-06,2.30049E+00
-1.6044E-06,2.29561E+00
-1.6040E-06,2.29072E+00
-1.6036E-06,2.30049E+00
-1.6032E-06,2.31025E+00
-1.6028E-06,2.30537E+00
-1.6024E-06,2.29072E+00
-1.6020E-06,2.29072E+00
-1.6016E-06,2.30537E+00
-1.6012E-06,2.30537E+00
-1.6008E-06,2.29561E+00
-1.6004E-06,2.30537E+00
-1.6000E-06,2.29561E+00
-1.5996E-06,2.29072E+00
-1.5992E-06,2.28584E+00
-1.5988E-06,2.30049E+00
-1.5984E-06,2.29072E+00
-1.5980E-06,2.31025E+00
-1.5976E-06,2.29561E+00
-1.5972E-06,2.30049E+00
-1.5968E-06,2.29561E+00
-1.5964E-06,2.30049E+00
-1.5960E-06,2.30537E+00
-1.5956E-06,2.31025E+00
-1.5952E-06,2.30049E+00
-1.5948E-06,2.31025E+00
-1.5944E-06,2.28584E+00
-1.5940E-06,2.29561E+00
-1.5936E-06,2.29561E+00
-1.5932E-06,2.28584E+00
-1.5928E-06,2.30049E+00
-1.5924E-06,2.30049E+00
-1.5920E-06,2.29561E+00
-1.5916E-06,2.28584E+00
-1.5912E-06,2.29072E+00
-1.5908E-06,2.29561E+00
-1.5904E-06,2.30537E+00
-1.5900E-06,2.30537E+00
-1.5896E-06,2.29561E+00
-1.5892E-06,2.30049E+00
-1.5888E-06,2.31514E+00
-1.5884E-06,2.30049E+00
-1.5880E-06,2.30049E+00
-1.5876E-06,2.28096E+00
-1.5872E-06,2.29561E+00
-1.5868E-06,2.29561E+00
-1.5864E-06,2.29561E+00
-1.5860E-06,2.29561E+00
-1.5856E-06,2.29561E+00
-1.5852E-06,2.30537E+00
-1.5848E-06,2.29561E+00
-1.5844E-06,2.30049E+00
-1.5840E-06,2.29561E+00
-1.5836E-06,2.31514E+00
-1.5832E-06,2.31025E+00
-1.5828E-06,2.30049E+00
-1.5824E-06,2.29561E+00
-1.5820E-06,2.29561E+00
-1.5816E-06,2.30049E+00
-1.5812E-06,2.29072E+00
-1.5808E-06,2.27607E+00
-1.5804E-06,2.29561E+00
-1.5800E-06,2.29072E+00
-1.5796E-06,2.30537E+00
-1.5792E-06,2.29072E+00
-1.5788E-06,2.28584E+00
-1.5784E-06,2.28096E+00
-1.5780E-06,2.29561E+00
-1.5776E-06,2.29072E+00
-1.5772E-06,2.30537E+00
-1.5768E-06,2.28584E+00
-1.5764E-06,2.30537E+00
-1.5760E-06,2.29561E+00
-1.5756E-06,2.30049E+00
-1.5752E-06,2.30049E+00
-1.5748E-06,2.29561E+00
-1.5744E-06,2.30537E+00
-1.5740E-06,2.29561E+00
-1.5736E-06,2.28096E+00
-1.5732E-06,2.31514E+00
-1.5728E-06,2.30049E+00
-1.5724E-06,2.30537E+00
-1.5720E-06,2.29561E+00
-1.5716E-06,2.29561E+00
-1.5712E-06,2.29561E+00
-1.5708E-06,2.30049E+00
-1.5704E-06,2.30537E+00
-1.5700E-06,2.31514E+00
-1.5696E-06,2.30049E+00
-1.5692E-06,2.30537E+00
-1.5688E-06,2.29561E+00
-1.5684E-06,2.30049E+00
-1.5680E-06,2.29561E+00
-1.5676E-06,2.31025E+00
-1.5672E-06,2.30049E+00
-1.5668E-06,2.28584E+00
-1.5664E-06,2.30049E+00
-1.5660E-06,2.30049E+00
-1.5656E-06,2.29561E+00
-1.5652E-06,2.29072E+00
-1.5648E-06,2.31025E+00
-1.5644E-06,2.30049E+00
-1.5640E-06,2.29561E+00
-1.5636E-06,2.29561E+00
-1.5632E-06,2.30537E+00
-1.5628E-06,2.30537E+00
-1.5624E-06,2.29072E+00
-1.5620E-06,2.29561E+00
-1.5616E-06,2.30537E+00
-1.5612E-06,2.29561E+00
-1.5608E-06,2.29072E+00
-1.5604E-06,2.31025E+00
-1.5600E-06,2.30049E+00
-1.5596E-06,2.30049E+00
-1.5592E-06,2.31025E+00
-1.5588E-06,2.29072E+00
-1.5584E-06,2.31025E+00
-1.5580E-06,2.28584E+00
-1.5576E-06,2.30049E+00
-1.5572E-06,2.30049E+00
-1.5568E-06,2.30049E+00
-1.5564E-06,2.29561E+00
-1.5560E-06,2.30537E+00
-1.5556E-06,2.29561E+00
-1.5552E-06,2.29561E+00
-1.5548E-06,2.31025E+00
-1.5544E-06,2.31025E+00
-1.5540E-06,2.30049E+00
-1.5536E-06,2.30537E+00
-1.5532E-06,2.29561E+00
-1.5528E-06,2.28584E+00
-1.5524E-06,2.29561E+00
-1.5520E-06,2.29072E+00
-1.5516E-06,2.30049E+00
-1.5512E-06,2.29561E+00
-1.5508E-06,2.30049E+00
-1.5504E-06,2.30049E+00
-1.5500E-06,2.31514E+00
-1.5496E-06,2.31514E+00
-1.5492E-06,2.30537E+00
-1.5488E-06,2.30537E+00
-1.5484E-06,2.29072E+00
-1.5480E-06,2.30049E+00
-1.5476E-06,2.30537E+00
-1.5472E-06,2.29561E+00
-1.5468E-06,2.29561E+00
-1.5464E-06,2.30537E+00
-1.5460E-06,2.28584E+00
-1.5456E-06,2.30537E+00
-1.5452E-06,2.30049E+00
-1.5448E-06,2.28584E+00
-1.5444E-06,2.31025E+00
-1.5440E-06,2.29561E+00
-1.5436E-06,2.30049E+00
-1.5432E-06,2.30049E+00
-1.5428E-06,2.29561E+00
-1.5424E-06,2.29561E+00
-1.5420E-06,2.29072E+00
-1.5416E-06,2.29561E+00
-1.5412E-06,2.30537E+00
-1.5408E-06,2.30049E+00
-1.5404E-06,2.29072E+00
-1.5400E-06,2.30049E+00
-1.5396E-06,2.30537E+00
-1.5392E-06,2.31514E+00
-1.5388E-06,2.30537E+00
-1.5384E-06,2.30049E+00
-1.5380E-06,2.30537E+00
-1.5376E-06,2.31025E+00
-1.5372E-06,2.30537E+00
-1.5368E-06,2.30537E+00
-1.5364E-06,2.29561E+00
-1.5360E-06,2.29072E+00
-1.5356E-06,2.30537E+00
-1.5352E-06,2.29072E+00
-1.5348E-06,2.30537E+00
-1.5344E-06,2.29072E+00
-1.5340E-06,2.28584E+00
-1.5336E-06,2.29072E+00
-1.5332E-06,2.29072E+00
-1.5328E-06,2.29561E+00
-1.5324E-06,2.31025E+00
-1.5320E-06,2.28584E+00
-1.5316E-06,2.30537E+00
-1.5312E-06,2.31025E+00
-1.5308E-06,2.29561E+00
-1.5304E-06,2.29561E+00
-1.5300E-06,2.30049E+00
-1.5296E-06,2.28096E+00
-1.5292E-06,2.29561E+00
-1.5288E-06,2.29561E+00
-1.5284E-06,2.29072E+00
-1.5280E-06,2.29072E+00
-1.5276E-06,2.29561E+00
-1.5272E-06,2.29561E+00
-1.5268E-06,2.30049E+00
-1.5264E-06,2.30049E+00
-1.5260E-06,2.31025E+00
-1.5256E-06,2.30049E+00
-1.5252E-06,2.30049E+00
-1.5248E-06,2.30049E+00
-1.5244E-06,2.31025E+00
-1.5240E-06,2.31025E+00
-1.5236E-06,2.30049E+00
-1.5232E-06,2.30537E+00
-1.5228E-06,2.29561E+00
-1.5224E-06,2.30049E+00
-1.5220E-06,2.29072E+00
-1.5216E-06,2.31025E+00
-1.5212E-06,2.29561E+00
-1.5208E-06,2.29072E+00
-1.5204E-06,2.31025E+00
-1.5200E-06,2.29561E+00
-1.5196E-06,2.31025E+00
-1.5192E-06,2.29561E+00
-1.5188E-06,2.30537E+00
-1.5184E-06,2.32002E+00
-1.5180E-06,2.31514E+00
-1.5176E-06,2.31514E+00
-1.5172E-06,2.31025E+00
-1.5168E-06,2.29072E+00
-1.5164E-06,2.29561E+00
-1.5160E-06,2.28096E+00
-1.5156E-06,2.29561E+00
-1.5152E-06,2.31025E+00
-1.5148E-06,2.30537E+00
-1.5144E-06,2.30049E+00
-1.5140E-06,2.28584E+00
-1.5136E-06,2.30049E+00
-1.5132E-06,2.30049E+00
-1.5128E-06,2.29561E+00
-1.5124E-06,2.30049E+00
-1.5120E-06,2.30537E+00
-1.5116E-06,2.28584E+00
-1.5112E-06,2.30049E+00
-1.5108E-06,2.31025E+00
-1.5104E-06,2.29561E+00
-1.5100E-06,2.29561E+00
-1.5096E-06,2.29561E+00
-1.5092E-06,2.30049E+00
-1.5088E-06,2.29561E+00
-1.5084E-06,2.29561E+00
-1.5080E-06,2.30049E+00
-1.5076E-06,2.30049E+00
-1.5072E-06,2.29072E+00
-1.5068E-06,2.31514E+00
-1.5064E-06,2.30537E+00
-1.5060E-06,2.30537E+00
-1.5056E-06,2.30049E+00
-1.5052E-06,2.29561E+00
-1.5048E-06,2.30537E+00
-1.5044E-06,2.30537E+00
-1.5040E-06,2.29561E+00
-1.5036E-06,2.30537E+00
-1.5032E-06,2.30537E+00
-1.5028E-06,2.29561E+00
-1.5024E-06,2.30049E+00
-1.5020E-06,2.31025E+00
-1.5016E-06,2.30537E+00
-1.5012E-06,2.30537E+00
-1.5008E-06,2.30049E+00
-1.5004E-06,2.29072E+00
-1.5000E-06,2.30537E+00
-1.4996E-06,2.30049E+00
-1.4992E-06,2.31025E+00
-1.4988E-06,2.32490E+00
-1.4984E-06,2.29561E+00
-1.4980E-06,2.31025E+00
-1.4976E-06,2.30537E+00
-1.4972E-06,2.31025E+00
-1.4968E-06,2.28584E+00
-1.4964E-06,2.31025E+00
-1.4960E-06,2.29072E+00
-1.4956E-06,2.29561E+00
-1.4952E-06,2.29561E+00
-1.4948E-06,2.29072E+00
-1.4944E-06,2.30049E+00
-1.4940E-06,2.30049E+00
-1.4936E-06,2.30537E+00
-1.4932E-06,2.29561E+00
-1.4928E-06,2.31025E+00
-1.4924E-06,2.29561E+00
-1.4920E-06,2.31025E+00
-1.4916E-06,2.30537E+00
-1.4912E-06,2.31025E+00
-1.4908E-06,2.31025E+00
-1.4904E-06,2.29561E+00
-1.4900E-06,2.31514E+00
-1.4896E-06,2.30537E+00
-1.4892E-06,2.30537E+00
-1.4888E-06,2.30049E+00
-1.4884E-06,2.28096E+00
-1.4880E-06,2.31025E+00
-1.4876E-06,2.31514E+00
-1.4872E-06,2.29561E+00
-1.4868E-06,2.32490E+00
-1.4864E-06,2.30049E+00
-1.4860E-06,2.31025E+00
-1.4856E-06,2.31514E+00
-1.4852E-06,2.29561E+00
-1.4848E-06,2.30537E+00
-1.4844E-06,2.29561E+00
-1.4840E-06,2.30537E+00
-1.4836E-06,2.31025E+00
-1.4832E-06,2.29561E+00
-1.4828E-06,2.31025E+00
-1.4824E-06,2.31025E+00
-1.4820E-06,2.29561E+00
-1.4816E-06,2.29072E+00
-1.4812E-06,2.30049E+00
-1.4808E-06,2.28584E+00
-1.4804E-06,2.29561E+00
-1.4800E-06,2.30537E+00
-1.4796E-06,2.29072E+00
-1.4792E-06,2.30537E+00
-1.4788E-06,2.30537E+00
-1.4784E-06,2.29561E+00
-1.4780E-06,2.29561E+00
-1.4776E-06,2.29072E+00
-1.4772E-06,2.30537E+00
-1.4768E-06,2.30049E+00
-1.4764E-06,2.29561E+00
-1.4760E-06,2.29561E+00
-1.4756E-06,2.29561E+00
-1.4752E-06,2.31025E+00
-1.4748E-06,2.31514E+00
-1.4744E-06,2.30049E+00
-1.4740E-06,2.29561E+00
-1.4736E-06,2.30537E+00
-1.4732E-06,2.30537E+00
-1.4728E-06,2.31025E+00
-1.4724E-06,2.31025E+00
-1.4720E-06,2.31025E+00
-1.4716E-06,2.31025E+00
-1.4712E-06,2.29561E+00
-1.4708E-06,2.31514E+00
-1.4704E-06,2.30049E+00
-1.4700E-06,2.31025E+00
-1.4696E-06,2.28584E+00
-1.4692E-06,2.30537E+00
-1.4688E-06,2.30049E+00
-1.4684E-06,2.29072E+00
-1.4680E-06,2.30537E+00
-1.4676E-06,2.28096E+00
-1.4672E-06,2.30537E+00
-1.4668E-06,2.30537E+00
-1.4664E-06,2.30049E+00
-1.4660E-06,2.29561E+00
-1.4656E-06,2.29561E+00
-1.4652E-06,2.31025E+00
-1.4648E-06,2.31514E+00
-1.4644E-06,2.32002E+00
-1.4640E-06,2.31025E+00
-1.4636E-06,2.31025E+00
-1.4632E-06,2.30049E+00
-1.4628E-06,2.31514E+00
-1.4624E-06,2.30537E+00
-1.4620E-06,2.31025E+00
-1.4616E-06,2.30049E+00
-1.4612E-06,2.29561E+00
-1.4608E-06,2.28584E+00
-1.4604E-06,2.30537E+00
-1.4600E-06,2.29561E+00
-1.4596E-06,2.29561E+00
-1.4592E-06,2.30537E+00
-1.4588E-06,2.28096E+00
-1.4584E-06,2.30537E+00
-1.4580E-06,2.30537E+00
-1.4576E-06,2.31025E+00
-1.4572E-06,2.30049E+00
-1.4568E-06,2.29561E+00
-1.4564E-06,2.29561E+00
-1.4560E-06,2.30049E+00
-1.4556E-06,2.30537E+00
-1.4552E-06,2.30049E+00
-1.4548E-06,2.29561E+00
-1.4544E-06,2.31025E+00
-1.4540E-06,2.30537E+00
-1.4536E-06,2.30537E+00
-1.4532E-06,2.30049E+00
-1.4528E-06,2.30049E+00
-1.4524E-06,2.30537E+00
-1.4520E-06,2.29561E+00
-1.4516E-06,2.31025E+00
-1.4512E-06,2.31025E+00
-1.4508E-06,2.31025E+00
-1.4504E-06,2.29561E+00
-1.4500E-06,2.29561E+00
-1.4496E-06,2.31025E+00
-1.4492E-06,2.30049E+00
-1.4488E-06,2.31025E+00
-1.4484E-06,2.31025E+00
-1.4480E-06,2.30537E+00
-1.4476E-06,2.30537E+00
-1.4472E-06,2.29072E+00
-1.4468E-06,2.30049E+00
-1.4464E-06,2.30537E+00
-1.4460E-06,2.30537E+00
-1.4456E-06,2.29561E+00
-1.4452E-06,2.30537E+00
-1.4448E-06,2.30049E+00
-1.4444E-06,2.30049E+00
-1.4440E-06,2.30537E+00
-1.4436E-06,2.30049E+00
-1.4432E-06,2.31025E+00
-1.4428E-06,2.32490E+00
-1.4424E-06,2.30537E+00
-1.4420E-06,2.31025E+00
-1.4416E-06,2.30537E+00
-1.4412E-06,2.29561E+00
-1.4408E-06,2.29561E+00
-1.4404E-06,2.30537E+00
-1.4400E-06,2.30049E+00
-1.4396E-06,2.31025E+00
-1.4392E-06,2.29561E+00
-1.4388E-06,2.30537E+00
-1.4384E-06,2.30537E+00
-1.4380E-06,2.32002E+00
-1.4376E-06,2.29561E+00
-1.4372E-06,2.30537E+00
-1.4368E-06,2.29072E+00
-1.4364E-06,2.30049E+00
-1.4360E-06,2.29561E+00
-1.4356E-06,2.30537E+00
-1.4352E-06,2.31025E+00
-1.4348E-06,2.29561E+00
-1.4344E-06,2.30049E+00
-1.4340E-06,2.31025E+00
-1.4336E-06,2.31025E+00
-1.4332E-06,2.29561E+00
-1.4328E-06,2.30049E+00
-1.4324E-06,2.30049E+00
-1.4320E-06,2.29561E+00
-1.4316E-06,2.28096E+00
-1.4312E-06,2.30049E+00
-1.4308E-06,2.30537E+00
-1.4304E-06,2.29072E+00
-1.4300E-06,2.30537E+00
-1.4296E-06,2.30049E+00
-1.4292E-06,2.31025E+00
-1.4288E-06,2.31025E+00
-1.4284E-06,2.29561E+00
-1.4280E-06,2.30537E+00
-1.4276E-06,2.29561E+00
-1.4272E-06,2.31514E+00
-1.4268E-06,2.30049E+00
-1.4264E-06,2.30537E+00
-1.4260E-06,2.31025E+00
-1.4256E-06,2.30049E+00
-1.4252E-06,2.31025E+00
-1.4248E-06,2.29561E+00
-1.4244E-06,2.30049E+00
-1.4240E-06,2.29561E+00
-1.4236E-06,2.31025E+00
-1.4232E-06,2.29561E+00
-1.4228E-06,2.30537E+00
-1.4224E-06,2.30049E+00
-1.4220E-06,2.31025E+00
-1.4216E-06,2.30049E+00
-1.4212E-06,2.30537E+00
-1.4208E-06,2.30537E+00
-1.4204E-06,2.29561E+00
-1.4200E-06,2.29561E+00
-1.4196E-06,2.29561E+00
-1.4192E-06,2.30049E+00
-1.4188E-06,2.30049E+00
-1.4184E-06,2.29561E+00
-1.4180E-06,2.30537E+00
-1.4176E-06,2.31025E+00
-1.4172E-06,2.30049E+00
-1.4168E-06,2.31514E+00
-1.4164E-06,2.32002E+00
-1.4160E-06,2.32490E+00
-1.4156E-06,2.30049E+00
-1.4152E-06,2.30049E+00
-1.4148E-06,2.31025E+00
-1.4144E-06,2.30049E+00
-1.4140E-06,2.31025E+00
-1.4136E-06,2.30537E+00
-1.4132E-06,2.31514E+00
-1.4128E-06,2.30049E+00
-1.4124E-06,2.31025E+00
-1.4120E-06,2.29072E+00
-1.4116E-06,2.30049E+00
-1.4112E-06,2.32002E+00
-1.4108E-06,2.29561E+00
-1.4104E-06,2.29561E+00
-1.4100E-06,2.30049E+00
-1.4096E-06,2.31514E+00
-1.4092E-06,2.30537E+00
-1.4088E-06,2.30049E+00
-1.4084E-06,2.29072E+00
-1.4080E-06,2.30537E+00
-1.4076E-06,2.29561E+00
-1.4072E-06,2.29561E+00
-1.4068E-06,2.29561E+00
-1.4064E-06,2.30537E+00
-1.4060E-06,2.30049E+00
-1.4056E-06,2.29561E+00
-1.4052E-06,2.30049E+00
-1.4048E-06,2.31025E+00
-1.4044E-06,2.31025E+00
-1.4040E-06,2.31025E+00
-1.4036E-06,2.29561E+00
-1.4032E-06,2.30049E+00
-1.4028E-06,2.29561E+00
-1.4024E-06,2.29072E+00
-1.4020E-06,2.29561E+00
-1.4016E-06,2.29561E+00
-1.4012E-06,2.30049E+00
-1.4008E-06,2.30049E+00
-1.4004E-06,2.31514E+00
-1.4000E-06,2.31025E+00
-1.3996E-06,2.31025E+00
-1.3992E-06,2.29072E+00
-1.3988E-06,2.29561E+00
-1.3984E-06,2.30537E+00
-1.3980E-06,2.32002E+00
-1.3976E-06,2.29561E+00
-1.3972E-06,2.31514E+00
-1.3968E-06,2.31025E+00
-1.3964E-06,2.31025E+00
-1.3960E-06,2.30049E+00
-1.3956E-06,2.29561E+00
-1.3952E-06,2.29561E+00
-1.3948E-06,2.29561E+00
-1.3944E-06,2.29561E+00
-1.3940E-06,2.30049E+00
-1.3936E-06,2.30049E+00
-1.3932E-06,2.30537E+00
-1.3928E-06,2.28584E+00
-1.3924E-06,2.30537E+00
-1.3920E-06,2.30537E+00
-1.3916E-06,2.29561E+00
-1.3912E-06,2.29561E+00
-1.3908E-06,2.30049E+00
-1.3904E-06,2.31025E+00
-1.3900E-06,2.30049E+00
-1.3896E-06,2.28096E+00
-1.3892E-06,2.32002E+00
-1.3888E-06,2.29072E+00
-1.3884E-06,2.31025E+00
-1.3880E-06,2.30537E+00
-1.3876E-06,2.31514E+00
-1.3872E-06,2.30049E+00
-1.3868E-06,2.30537E+00
-1.3864E-06,2.30049E+00
-1.3860E-06,2.31514E+00
-1.3856E-06,2.30049E+00
-1.3852E-06,2.30049E+00
-1.3848E-06,2.30049E+00
-1.3844E-06,2.31514E+00
-1.3840E-06,2.30537E+00
-1.3836E-06,2.30537E+00
-1.3832E-06,2.30537E+00
-1.3828E-06,2.29561E+00
-1.3824E-06,2.30049E+00
-1.3820E-06,2.29561E+00
-1.3816E-06,2.30049E+00
-1.3812E-06,2.31025E+00
-1.3808E-06,2.30049E+00
-1.3804E-06,2.30049E+00
-1.3800E-06,2.30537E+00
-1.3796E-06,2.29561E+00
-1.3792E-06,2.31025E+00
-1.3788E-06,2.29561E+00
-1.3784E-06,2.31025E+00
-1.3780E-06,2.30049E+00
-1.3776E-06,2.29561E+00
-1.3772E-06,2.29561E+00
-1.3768E-06,2.29072E+00
-1.3764E-06,2.31025E+00
-1.3760E-06,2.29072E+00
-1.3756E-06,2.28584E+00
-1.3752E-06,2.29561E+00
-1.3748E-06,2.30537E+00
-1.3744E-06,2.30537E+00
-1.3740E-06,2.30049E+00
-1.3736E-06,2.30049E+00
-1.3732E-06,2.30049E+00
-1.3728E-06,2.30049E+00
-1.3724E-06,2.30537E+00
-1.3720E-06,2.30049E+00
-1.3716E-06,2.29072E+00
-1.3712E-06,2.27607E+00
-1.3708E-06,2.30537E+00
-1.3704E-06,2.30049E+00
-1.3700E-06,2.30049E+00
-1.3696E-06,2.30537E+00
-1.3692E-06,2.28096E+00
-1.3688E-06,2.29561E+00
-1.3684E-06,2.30537E+00
-1.3680E-06,2.31025E+00
-1.3676E-06,2.30049E+00
-1.3672E-06,2.30049E+00
-1.3668E-06,2.30049E+00
-1.3664E-06,2.31025E+00
-1.3660E-06,2.31025E+00
-1.3656E-06,2.30049E+00
-1.3652E-06,2.31514E+00
-1.3648E-06,2.29561E+00
-1.3644E-06,2.30049E+00
-1.3640E-06,2.30537E+00
-1.3636E-06,2.30537E+00
-1.3632E-06,2.29561E+00
-1.3628E-06,2.31514E+00
-1.3624E-06,2.30537E+00
-1.3620E-06,2.31025E+00
-1.3616E-06,2.31025E+00
-1.3612E-06,2.31025E+00
-1.3608E-06,2.29561E+00
-1.3604E-06,2.30049E+00
-1.3600E-06,2.30537E+00
-1.3596E-06,2.30537E+00
-1.3592E-06,2.30049E+00
-1.3588E-06,2.31514E+00
-1.3584E-06,2.30537E+00
-1.3580E-06,2.30049E+00
-1.3576E-06,2.29561E+00
-1.3572E-06,2.31025E+00
-1.3568E-06,2.31025E+00
-1.3564E-06,2.31025E+00
-1.3560E-06,2.29561E+00
-1.3556E-06,2.31025E+00
-1.3552E-06,2.30537E+00
-1.3548E-06,2.29561E+00
-1.3544E-06,2.29072E+00
-1.3540E-06,2.30537E+00
-1.3536E-06,2.31025E+00
-1.3532E-06,2.30537E+00
-1.3528E-06,2.31025E+00
-1.3524E-06,2.30537E+00
-1.3520E-06,2.31025E+00
-1.3516E-06,2.30049E+00
-1.3512E-06,2.31514E+00
-1.3508E-06,2.30537E+00
-1.3504E-06,2.28584E+00
-1.3500E-06,2.30049E+00
-1.3496E-06,2.28584E+00
-1.3492E-06,2.30537E+00
-1.3488E-06,2.29561E+00
-1.3484E-06,2.30537E+00
-1.3480E-06,2.30049E+00
-1.3476E-06,2.30049E+00
-1.3472E-06,2.31025E+00
-1.3468E-06,2.30049E+00
-1.3464E-06,2.30049E+00
-1.3460E-06,2.31025E+00
-1.3456E-06,2.31025E+00
-1.3452E-06,2.31025E+00
-1.3448E-06,2.30049E+00
-1.3444E-06,2.29561E+00
-1.3440E-06,2.30537E+00
-1.3436E-06,2.29561E+00
-1.3432E-06,2.28584E+00
-1.3428E-06,2.29561E+00
-1.3424E-06,2.29561E+00
-1.3420E-06,2.30049E+00
-1.3416E-06,2.29561E+00
-1.3412E-06,2.30537E+00
-1.3408E-06,2.30049E+00
-1.3404E-06,2.30537E+00
-1.3400E-06,2.30049E+00
-1.3396E-06,2.31514E+00
-1.3392E-06,2.30537E+00
-1.3388E-06,2.30537E+00
-1.3384E-06,2.30049E+00
-1.3380E-06,2.30537E+00
-1.3376E-06,2.30049E+00
-1.3372E-06,2.30049E+00
-1.3368E-06,2.29072E+00
-1.3364E-06,2.31514E+00
-1.3360E-06,2.29561E+00
-1.3356E-06,2.31025E+00
-1.3352E-06,2.28096E+00
-1.3348E-06,2.32002E+00
-1.3344E-06,2.30537E+00
-1.3340E-06,2.30049E+00
-1.3336E-06,2.31025E+00
-1.3332E-06,2.31025E+00
-1.3328E-06,2.29561E+00
-1.3324E-06,2.30537E+00
-1.3320E-06,2.30537E+00
-1.3316E-06,2.29561E+00
-1.3312E-06,2.30049E+00
-1.3308E-06,2.29561E+00
-1.3304E-06,2.32002E+00
-1.3300E-06,2.31025E+00
-1.3296E-06,2.29561E+00
-1.3292E-06,2.29072E+00
-1.3288E-06,2.31025E+00
-1.3284E-06,2.30049E+00
-1.3280E-06,2.31025E+00
-1.3276E-06,2.31514E+00
-1.3272E-06,2.30049E+00
-1.3268E-06,2.29561E+00
-1.3264E-06,2.30049E+00
-1.3260E-06,2.31514E+00
-1.3256E-06,2.30049E+00
-1.3252E-06,2.30537E+00
-1.3248E-06,2.29561E+00
-1.3244E-06,2.31025E+00
-1.3240E-06,2.29561E+00
-1.3236E-06,2.31025E+00
-1.3232E-06,2.30537E+00
-1.3228E-06,2.31025E+00
-1.3224E-06,2.28096E+00
-1.3220E-06,2.30049E+00
-1.3216E-06,2.30049E+00
-1.3212E-06,2.31025E+00
-1.3208E-06,2.30049E+00
-1.3204E-06,2.31514E+00
-1.3200E-06,2.31514E+00
-1.3196E-06,2.29561E+00
-1.3192E-06,2.30049E+00
-1.3188E-06,2.29561E+00
-1.3184E-06,2.29561E+00
-1.3180E-06,2.29072E+00
-1.3176E-06,2.30537E+00
-1.3172E-06,2.30537E+00
-1.3168E-06,2.29561E+00
-1.3164E-06,2.31025E+00
-1.3160E-06,2.30049E+00
-1.3156E-06,2.31025E+00
-1.3152E-06,2.31025E+00
-1.3148E-06,2.30537E+00
-1.3144E-06,2.29561E+00
-1.3140E-06,2.31025E+00
-1.3136E-06,2.30537E+00
-1.3132E-06,2.30537E+00
-1.3128E-06,2.30049E+00
-1.3124E-06,2.31514E+00
-1.3120E-06,2.29072E+00
-1.3116E-06,2.29561E+00
-1.3112E-06,2.31025E+00
-1.3108E-06,2.31025E+00
-1.3104E-06,2.30049E+00
-1.3100E-06,2.29561E+00
-1.3096E-06,2.30537E+00
-1.3092E-06,2.31025E+00
-1.3088E-06,2.30537E+00
-1.3084E-06,2.32979E+00
-1.3080E-06,2.30537E+00
-1.3076E-06,2.30049E+00
-1.3072E-06,2.28584E+00
-1.3068E-06,2.31025E+00
-1.3064E-06,2.29561E+00
-1.3060E-06,2.29561E+00
-1.3056E-06,2.29072E+00
-1.3052E-06,2.29561E+00
-1.3048E-06,2.29561E+00
-1.3044E-06,2.31025E+00
-1.3040E-06,2.31025E+00
-1.3036E-06,2.30049E+00
-1.3032E-06,2.29561E+00
-1.3028E-06,2.29561E+00
-1.3024E-06,2.30537E+00
-1.3020E-06,2.31025E+00
-1.3016E-06,2.30537E+00
-1.3012E-06,2.29561E+00
-1.3008E-06,2.30537E+00
-1.3004E-06,2.30049E+00
-1.3000E-06,2.30049E+00
-1.2996E-06,2.29561E+00
-1.2992E-06,2.27607E+00
-1.2988E-06,2.29561E+00
-1.2984E-06,2.30049E+00
-1.2980E-06,2.30537E+00
-1.2976E-06,2.30049E+00
-1.2972E-06,2.29561E+00
-1.2968E-06,2.29072E+00
-1.2964E-06,2.28096E+00
-1.2960E-06,2.30537E+00
