EnergyDepositedInSi, SourceZ, SiAngleOffAxis, AbsorberThickness
60,0,0,0
60,0,0,0
8.86974,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
2.21271,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
4.09528,0,0,0
3.08306,0,0,0
0.671815,0,0,0
8.21052,0,0,0
10.5208,0,0,0
8.59121,0,0,0
60,0,0,0
10.4701,0,0,0
9.56318,0,0,0
60,0,0,0
0.314912,0,0,0
4.84965,0,0,0
5.49048,0,0,0
11.0833,0,0,0
3.1188,0,0,0
9.29561,0,0,0
4.7103,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
8.81599,0,0,0
3.69945,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
1.65037,0,0,0
60,0,0,0
0.358748,0,0,0
60,0,0,0
60,0,0,0
1.83678,0,0,0
60,0,0,0
8.08586,0,0,0
5.2022,0,0,0
2.57018,0,0,0
11.1613,0,0,0
60,0,0,0
60,0,0,0
10.2939,0,0,0
2.0306,0,0,0
2.7786,0,0,0
60,0,0,0
6.53557,0,0,0
60,0,0,0
0.58069,0,0,0
4.71033,0,0,0
60,0,0,0
8.20159,0,0,0
60,0,0,0
1.46988,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
8.27391,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
0.966717,0,0,0
10.4526,0,0,0
3.95742,0,0,0
3.80889,0,0,0
4.84883,0,0,0
60,0,0,0
6.14784,0,0,0
10.6782,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
10.1434,0,0,0
1.77244,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
0.482581,0,0,0
2.71183,0,0,0
3.69247,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
8.75184,0,0,0
5.40816,0,0,0
60,0,0,0
2.58293,0,0,0
60,0,0,0
2.39526,0,0,0
9.73807,0,0,0
3.15209,0,0,0
3.40387,0,0,0
60,0,0,0
60,0,0,0
2.83952,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
